customer_id;first_name;last_name;gender;past_3_years_bike_related_purchases;DOB;Age;Age Group;job_title;job_industry_category;wealth_segment;deceased_indicator;owns_car;tenure
239;Wells;Pressman;Male;62;1992/12/13;35;Young Adult;Registered Nurse;Health;Affluent Customer;N;No;3
240;Gavin;Fawks;Male;49;1989/07/28;37;Young Adult;Administrative Assistant III;IT;High Net Worth;N;Yes;15
241;Quillan;Duigan;Male;94;1987/05/09;32;Young Adult;Quality Engineer;Entertainment;Mass Customer;N;No;20
242;Taite;Droghan;Male;17;1992/03/20;48;Middle Age;Nurse;Property;Affluent Customer;N;No;8
243;Barbara;Croxley;Female;94;1976/09/02;49;Middle Age;Teacher;Manufacturing;High Net Worth;N;Yes;14
244;Germayne;Sperry;Male;57;1974/11/25;23;Young Adult;;Retail;Affluent Customer;N;No;8
245;Noell;Grahlmans;Female;6;2001/09/26;33;Young Adult;Associate Professor;Financial Services;Affluent Customer;N;No;1
246;Binny;Whight;Female;63;1991/02/28;41;Middle Age;Technical Writer;Manufacturing;High Net Worth;N;No;9
247;Kristal;Joysey;Female;62;1983/05/06;46;Middle Age;Staff Accountant II;Financial Services;High Net Worth;N;Yes;13
248;Inger;Eskell;Female;76;1978/04/15;32;Young Adult;Clinical Specialist;Health;Affluent Customer;N;Yes;12
249;D'arcy;Slay;Male;65;1992/09/13;36;Young Adult;Quality Control Specialist;IT;High Net Worth;N;No;9
250;Kristofer;;Male;53;1988/04/15;46;Middle Age;Legal Assistant;Health;Mass Customer;N;Yes;13
251;Mala;;Female;88;1977/12/24;41;Middle Age;VP Sales;Financial Services;Affluent Customer;N;Yes;10
252;Anthea;Ruskin;Female;39;1983/01/24;27;Young Adult;Account Coordinator;Property;Mass Customer;N;Yes;13
253;Amalee;Choak;Female;82;1997/05/11;63;Older Adult;Food Chemist;Health;Mass Customer;N;Yes;1
254;Barbie;Rubi;Female;98;1961/09/22;70;Older Adult;Information Systems Manager;Retail;Mass Customer;N;No;14
255;Keeley;Kruger;Female;2;1954/01/15;49;Middle Age;Desktop Support Technician;IT;Mass Customer;N;No;5
256;Linell;Beadle;Female;16;1975/05/07;58;Middle Age;Director of Sales;Health;High Net Worth;N;Yes;21
257;Marissa;;Female;70;1966/02/08;32;Young Adult;Sales Associate;Manufacturing;Affluent Customer;N;Yes;19
258;Othella;Keher;Female;24;1992/05/03;41;Middle Age;Administrative Officer;Manufacturing;High Net Worth;N;No;9
259;Venita;Dymick;Female;70;1983/07/22;45;Middle Age;Senior Developer;Health;High Net Worth;N;Yes;3
260;Farand;Marriner;Female;47;1979/08/30;47;Middle Age;Senior Quality Engineer;Health;High Net Worth;N;Yes;22
261;Marve;Pryn;Male;74;1977/10/15;46;Middle Age;Structural Engineer;;Mass Customer;N;No;8
262;Cordie;Petrelli;Male;97;1977/12/23;38;Young Adult;;Health;High Net Worth;N;Yes;10
263;Tonia;Leigh;Female;89;1985/11/19;46;Middle Age;Dental Hygienist;Health;High Net Worth;N;No;7
264;Jedd;Spiby;Male;31;1977/12/07;59;Middle Age;Technical Writer;Health;Mass Customer;N;No;11
265;Pennie;Stoile;Male;74;1965/10/05;35;Young Adult;Sales Representative;Retail;High Net Worth;N;Yes;18
266;Lelia;Garatty;Female;69;1989/07/19;124;Elderly Adult;Account Executive;Retail;Affluent Customer;N;No;18
267;Edgar;Buckler;;53;;46;Middle Age;;IT;High Net Worth;N;No;
268;Kacie;Kidston;Female;60;1978/10/18;70;Older Adult;Chemical Engineer;Manufacturing;Mass Customer;N;No;10
269;Zacherie;Grindley;Male;55;1954/09/19;53;Middle Age;Nurse Practicioner;Property;Mass Customer;N;Yes;9
270;Auberta;Roundtree;Female;38;1970/12/10;33;Young Adult;Budget/Accounting Analyst III;;Mass Customer;N;Yes;17
271;Doll;Burtwell;Female;51;1991/02/13;37;Young Adult;Financial Advisor;Financial Services;Mass Customer;N;No;4
272;Arlie;Crean;Female;22;1987/06/06;61;Older Adult;Product Engineer;Retail;Mass Customer;N;Yes;1
273;Nevile;Abraham;Male;54;1963/04/22;48;Middle Age;Computer Systems Analyst IV;;Mass Customer;N;No;19
274;Tessi;Hesse;Female;66;1976/09/15;69;Older Adult;Social Worker;Health;Mass Customer;N;Yes;14
275;Dud;;Male;7;1955/07/27;34;Young Adult;VP Sales;Health;High Net Worth;N;No;13
276;Goldi;Dwine;Female;47;1990/03/25;68;Older Adult;;Financial Services;Mass Customer;N;No;22
277;Jehanna;Alvarado;Female;69;1956/02/19;27;Young Adult;VP Product Management;;High Net Worth;N;No;15
278;Sydney;Georger;Male;22;1997/07/30;43;Middle Age;Executive Secretary;;Affluent Customer;N;Yes;4
279;Tamera;Hinckes;Female;0;1981/09/09;29;Young Adult;Web Designer I;Manufacturing;Mass Customer;N;No;11
280;Welch;MacAllaster;Male;15;1995/03/22;51;Middle Age;Geologist I;;Affluent Customer;N;Yes;5
281;Jeanette;Sizzey;Female;51;1972/12/27;34;Young Adult;Cost Accountant;Financial Services;High Net Worth;N;Yes;8
282;Lauren;Curcher;Male;82;1989/10/27;33;Young Adult;VP Quality Control;Argiculture;High Net Worth;N;Yes;11
283;Sari;Noye;Female;34;1991/02/04;38;Young Adult;Assistant Manager;Retail;Mass Customer;N;No;2
284;Seth;Moorman;Male;38;1986/04/11;46;Middle Age;Financial Analyst;Financial Services;High Net Worth;N;Yes;9
285;Julee;Janovsky;Female;3;1977/11/19;35;Young Adult;Community Outreach Specialist;Manufacturing;Mass Customer;N;No;12
286;Kiley;Canaan;Male;99;1989/08/01;39;Young Adult;Accounting Assistant II;Manufacturing;Affluent Customer;N;Yes;11
287;Hannie;Wodham;Female;41;1985/05/06;39;Young Adult;Nuclear Power Engineer;Manufacturing;Affluent Customer;N;No;4
288;Ebenezer;Seedman;Male;71;1985/09/08;54;Middle Age;;Manufacturing;High Net Worth;N;No;9
289;Modestia;Lithgow;Female;43;1970/04/12;124;Elderly Adult;Clinical Specialist;Health;High Net Worth;N;No;10
290;Giorgio;Kevane;;42;;53;Middle Age;Senior Sales Associate;IT;Mass Customer;N;No;
291;Aime;Burston;Female;63;1971/10/22;62;Older Adult;Assistant Media Planner;Entertainment;Mass Customer;N;No;4
292;Gelya;Gerant;Female;42;1961/11/24;34;Young Adult;VP Product Management;;Affluent Customer;N;Yes;9
293;Virgilio;Willcocks;Male;80;1989/12/10;65;Older Adult;Administrative Assistant III;Manufacturing;Mass Customer;N;Yes;20
294;Magnum;Slowan;Male;39;1959/04/01;59;Older Adult;Recruiting Manager;;High Net Worth;N;No;5
295;Lena;Chape;Female;64;1964/12/26;52;Middle Age;Database Administrator II;;Mass Customer;N;Yes;18
296;Marshal;Rathbone;Male;34;1972/06/19;65;Older Adult;;Health;High Net Worth;N;Yes;17
297;Cecile;MacLise;Female;33;1959/04/27;68;Older Adult;Electrical Engineer;Manufacturing;High Net Worth;N;No;16
298;Maurise;Lenglet;Male;69;1956/08/15;68;Older Adult;Engineer I;Manufacturing;High Net Worth;N;No;9
299;Corabelle;Hartnell;Female;80;1956/09/15;68;Older Adult;Budget/Accounting Analyst I;Financial Services;Mass Customer;N;Yes;7
300;Malachi;Hadcroft;Male;88;1956/06/22;44;Middle Age;Clinical Specialist;Health;Mass Customer;N;No;9
301;Hildy;Bilbrook;Female;54;1980/10/10;47;Middle Age;Developer IV;Manufacturing;High Net Worth;N;No;19
302;Laurice;Colgrave;Female;32;1977/03/27;50;Middle Age;;Health;Mass Customer;N;No;13
303;Shane;Smetoun;Female;59;1974/08/15;55;Middle Age;Assistant Professor;Argiculture;Mass Customer;N;Yes;14
304;Paddy;Mumbray;Male;36;1969/03/27;50;Middle Age;VP Marketing;Manufacturing;Mass Customer;N;Yes;15
305;Cris;Chellam;Female;1;1974/03/17;51;Middle Age;Financial Analyst;Financial Services;Mass Customer;N;No;11
306;Ruy;Adanet;Male;19;1973/08/02;40;Middle Age;Registered Nurse;Health;High Net Worth;N;No;18
307;Ruben;Handlin;Male;55;1984/08/18;41;Middle Age;Clinical Specialist;Health;Affluent Customer;N;Yes;12
308;Iver;Dobsons;Male;2;1983/03/09;50;Middle Age;Database Administrator I;IT;High Net Worth;N;No;4
309;Maurizia;Ligerton;Female;53;1974/10/02;39;Middle Age;Clinical Specialist;Health;Mass Customer;N;Yes;21
310;Myranda;Clowser;Female;0;1985/02/13;67;Older Adult;Account Coordinator;Financial Services;Mass Customer;N;Yes;18
311;Jaimie;Halms;Female;86;1957/08/16;66;Older Adult;Internal Auditor;Health;High Net Worth;N;No;12
312;Garek;Prattin;Male;44;1958/03/17;36;Young Adult;Desktop Support Technician;Financial Services;Affluent Customer;N;Yes;6
313;Theo;McKune;Male;70;1987/12/22;62;Older Adult;Operator;Manufacturing;Mass Customer;N;Yes;13
314;Catie;Advani;Female;27;1962/08/25;66;Older Adult;Marketing Assistant;Retail;High Net Worth;N;Yes;5
315;Lisa;Odlin;Female;67;1958/04/16;48;Middle Age;Chief Design Engineer;Manufacturing;Affluent Customer;N;No;12
316;Genni;Larway;Female;72;1976/06/01;50;Middle Age;Environmental Specialist;Manufacturing;Mass Customer;N;Yes;10
317;Elicia;Dahler;Female;26;1974/02/10;55;Middle Age;Automation Specialist II;Entertainment;Mass Customer;N;Yes;14
318;Libbie;Castelin;Female;21;1969/05/19;53;Middle Age;Programmer III;Retail;Affluent Customer;N;Yes;18
319;Madelle;Matteris;Female;32;1971/10/11;27;Young Adult;;Retail;Mass Customer;N;Yes;14
320;Aldous;Cubin;Male;19;1997/02/09;51;Middle Age;Registered Nurse;Health;Mass Customer;N;No;4
321;Christean;Finnes;Female;58;1973/09/15;47;Middle Age;Marketing Manager;;Mass Customer;N;No;18
322;De;Denington;Female;19;1977/03/10;51;Middle Age;Research Associate;Financial Services;Mass Customer;N;Yes;11
323;Celka;Goodrich;Female;54;1973/06/04;38;Young Adult;Senior Developer;Health;Mass Customer;N;Yes;7
324;Franz;Lyptrit;Male;97;1986/08/05;53;Middle Age;Computer Systems Analyst I;IT;Mass Customer;N;Yes;15
325;Anthia;Ghilardini;Female;98;1971/09/26;44;Middle Age;Computer Systems Analyst I;Financial Services;Affluent Customer;N;Yes;17
326;Guenna;Spensly;Female;74;1980/02/16;56;Middle Age;Help Desk Operator;Financial Services;Mass Customer;N;No;6
327;Cris;Richfield;Female;10;1968/07/24;33;Young Adult;Design Engineer;Health;Mass Customer;N;No;12
328;Bernice;Kings;Female;87;1991/04/11;39;Middle Age;Senior Developer;Manufacturing;Mass Customer;N;No;12
329;Garvy;Berthel;Male;25;1984/11/20;65;Older Adult;Account Representative IV;Entertainment;High Net Worth;N;Yes;12
330;Port;Pancost;Male;78;1959/06/03;26;Young Adult;Recruiting Manager;Manufacturing;High Net Worth;N;Yes;7
331;Ford;Groucock;Male;87;1998/09/23;46;Middle Age;Desktop Support Technician;Health;Mass Customer;N;Yes;3
332;Liza;Trouel;Female;23;1978/08/19;59;Middle Age;Registered Nurse;Health;High Net Worth;N;No;14
333;Debbi;Doohey;Female;25;1965/06/20;25;Young Adult;Sales Associate;Financial Services;Affluent Customer;N;Yes;8
334;Fredi;Iannuzzelli;Female;71;1999/05/20;41;Middle Age;Financial Advisor;Financial Services;Affluent Customer;N;Yes;3
335;Debee;Martynov;Female;20;1983/04/19;44;Middle Age;Senior Editor;;Affluent Customer;N;No;8
336;Georgiana;Wallington;Female;91;1980/01/06;45;Middle Age;;Manufacturing;High Net Worth;N;No;3
337;Shaylah;Urquhart;Female;67;1979/10/08;66;Older Adult;Statistician IV;Argiculture;High Net Worth;N;Yes;12
338;Hilliary;Littrell;Female;33;1958/03/14;44;Middle Age;;Health;Mass Customer;N;No;19
339;Nanny;Casero;Female;56;1980/01/11;51;Middle Age;Human Resources Manager;Health;Mass Customer;N;No;12
340;Joshuah;Purvey;Male;39;1973/07/31;48;Middle Age;;Argiculture;Mass Customer;N;Yes;17
341;Jeremiah;Wasling;Male;10;1976/08/25;37;Young Adult;GIS Technical Architect;Financial Services;Mass Customer;N;No;5
342;Winslow;Hammant;Male;40;1987/05/19;67;Older Adult;Programmer IV;Health;High Net Worth;N;No;2
343;Nicole;Johananoff;Female;76;1957/08/14;51;Middle Age;Recruiter;Property;Affluent Customer;N;No;13
344;Carlene;Eyckelbeck;Female;91;1973/07/18;35;Young Adult;;;High Net Worth;N;Yes;4
345;Tish;Oleksiak;Female;74;1989/02/03;43;Middle Age;Senior Sales Associate;Health;High Net Worth;N;Yes;17
346;Timmie;Eisikowitz;Male;68;1981/03/15;59;Middle Age;Financial Analyst;Financial Services;Mass Customer;N;No;3
347;Berkly;Grishinov;Male;50;1965/06/06;43;Middle Age;Marketing Manager;Financial Services;Mass Customer;N;No;9
348;Gan;Devoy;Male;20;1980/11/01;43;Middle Age;Assistant Professor;Retail;Mass Customer;N;Yes;9
349;Vinnie;Usherwood;Female;35;1981/04/15;46;Middle Age;Computer Systems Analyst IV;Manufacturing;High Net Worth;N;No;4
350;Carmela;Jesper;Female;47;1977/12/09;25;Young Adult;Clinical Specialist;Health;Mass Customer;N;Yes;9
351;Dev;Hafner;Male;69;1999/05/12;45;Middle Age;Pharmacist;Health;Mass Customer;N;Yes;2
352;Orrin;Finding;Male;12;1979/07/08;44;Middle Age;Sales Representative;Retail;Mass Customer;N;No;4
353;Antonia;Cardis;Female;9;1980/10/09;43;Middle Age;Information Systems Manager;;Mass Customer;N;No;3
354;Mavra;Donavan;Female;87;1980/11/26;45;Middle Age;Legal Assistant;Property;Mass Customer;N;No;9
355;Stacy;Gullane;Female;97;1979/06/01;49;Middle Age;Database Administrator II;Retail;Mass Customer;N;Yes;3
356;Nichole;;Female;10;1975/03/30;55;Middle Age;Librarian;Entertainment;High Net Worth;N;No;5
357;Betta;Shrimpton;Female;21;1969/01/25;38;Young Adult;Director of Sales;;Affluent Customer;N;No;18
358;Kippie;Crimpe;Female;54;1985/12/27;65;Older Adult;Accounting Assistant IV;;Mass Customer;N;No;18
359;Dulcine;Gauson;Female;2;1958/11/28;68;Older Adult;Legal Assistant;Manufacturing;Affluent Customer;N;Yes;6
360;Atalanta;Starbucke;Female;64;1956/04/02;25;Young Adult;Staff Scientist;Property;Mass Customer;N;Yes;19
361;Stephana;Minero;Female;59;1999/03/27;49;Middle Age;Software Engineer IV;Health;Mass Customer;N;Yes;2
362;Jamima;Pirolini;Female;47;1974/11/17;36;Young Adult;Software Engineer IV;Financial Services;High Net Worth;N;Yes;18
363;Sabrina;Caddy;Female;82;1988/03/04;48;Middle Age;Project Manager;Retail;Mass Customer;N;Yes;7
364;Leontyne;Simpkiss;Female;96;1976/09/30;48;Middle Age;Database Administrator III;Financial Services;Affluent Customer;N;No;11
365;Romona;Capitano;Female;98;1976/06/27;70;Older Adult;VP Quality Control;Property;High Net Worth;N;No;15
366;Constance;Ucchino;Female;7;1954/01/08;39;Middle Age;Librarian;Entertainment;High Net Worth;N;No;19
367;Katrinka;Sturrock;Female;93;1985/02/17;37;Young Adult;Programmer II;Manufacturing;Mass Customer;N;Yes;12
368;Lacee;Roan;Female;32;1986/11/26;33;Young Adult;;Financial Services;High Net Worth;N;No;6
369;Alic;Trenear;Male;19;1991/08/24;26;Young Adult;Actuary;Financial Services;Mass Customer;N;Yes;9
370;Trstram;Bondesen;Male;91;1998/07/27;70;Older Adult;;Telecommunications;Affluent Customer;N;Yes;3
371;Pernell;Favelle;Male;7;1954/07/06;37;Young Adult;Systems Administrator III;Financial Services;Mass Customer;N;No;7
372;Moina;Thumim;Female;19;1987/08/13;24;Young Adult;Graphic Designer;Property;Affluent Customer;N;Yes;4
373;Eva;Colenutt;Female;95;2000/08/26;32;Young Adult;Structural Analysis Engineer;Health;High Net Worth;N;Yes;1
374;Valdemar;MacCoughen;Male;81;1992/01/22;48;Middle Age;Senior Financial Analyst;Financial Services;Mass Customer;N;Yes;8
375;Salvidor;Renzo;Male;13;1976/08/23;58;Middle Age;Automation Specialist II;Manufacturing;Mass Customer;N;Yes;7
376;Marena;Brunotti;Female;60;1966/10/24;25;Young Adult;Financial Advisor;Financial Services;Mass Customer;N;Yes;19
377;Levy;Bonavia;Male;65;1999/05/19;50;Middle Age;Staff Scientist;Argiculture;Mass Customer;N;No;1
378;Raquela;Yuille;Female;98;1974/05/04;44;Middle Age;Senior Developer;Retail;Mass Customer;N;No;17
379;Bert;Ainslie;Male;2;1980/03/13;68;Older Adult;;Manufacturing;High Net Worth;N;Yes;4
380;Teriann;Birdsey;Female;66;1956/05/15;27;Young Adult;Structural Engineer;Property;Mass Customer;N;No;17
381;Leesa;Castleman;Female;99;1996/11/30;39;Young Adult;Sales Associate;;Affluent Customer;N;No;1
382;Issiah;Fardell;Male;68;1985/08/14;46;Middle Age;Research Nurse;Health;Mass Customer;N;Yes;7
383;Barclay;Shalders;Male;37;1978/07/15;48;Middle Age;Nurse Practicioner;;Affluent Customer;N;No;14
384;Friederike;Bestar;Female;70;1976/08/06;57;Middle Age;;Financial Services;Affluent Customer;N;No;17
385;Kendall;Humes;Male;69;1966/12/07;33;Young Adult;Project Manager;Health;High Net Worth;N;No;9
386;Ethelyn;Pincott;Female;63;1990/10/27;47;Middle Age;Senior Quality Engineer;Argiculture;Mass Customer;N;No;5
387;Spike;Thieme;Male;34;1977/02/19;58;Middle Age;Administrative Officer;Financial Services;Mass Customer;N;No;22
388;Carlye;Bartle;Female;53;1966/05/25;49;Middle Age;;Financial Services;Mass Customer;N;Yes;11
389;Dorene;Scrivner;Female;97;1975/04/27;26;Young Adult;Help Desk Operator;Entertainment;Affluent Customer;N;Yes;17
390;Royall;Slimings;Male;83;1997/11/25;54;Middle Age;Programmer Analyst II;Health;Affluent Customer;N;No;3
391;Duffie;Woodier;Male;80;1970/03/25;46;Middle Age;;Argiculture;Mass Customer;N;No;16
392;Brandyn;Morrid;Male;38;1978/06/14;69;Older Adult;Safety Technician I;Property;Mass Customer;N;No;13
393;Cesaro;Isbell;Male;35;1955/02/08;47;Middle Age;Associate Professor;Manufacturing;Mass Customer;N;Yes;9
394;Roanne;Cowthard;Female;70;1977/06/06;47;Middle Age;Legal Assistant;Health;High Net Worth;N;Yes;16
395;Penn;Burkinshaw;Male;28;1976/11/27;57;Middle Age;Data Coordiator;Retail;High Net Worth;N;Yes;9
396;Peria;Iscowitz;Female;98;1967/01/25;43;Middle Age;Systems Administrator III;Telecommunications;High Net Worth;N;Yes;16
397;Nerissa;Foote;Female;86;1981/09/02;55;Middle Age;Paralegal;Financial Services;Affluent Customer;N;Yes;5
398;Randee;Douberday;Female;20;1969/01/18;48;Middle Age;;Retail;Affluent Customer;N;No;11
399;Nickie;Neissen;Male;26;1976/07/18;62;Older Adult;Engineer III;Manufacturing;Affluent Customer;N;Yes;16
400;Sibeal;Fellow;Female;86;1962/05/19;37;Young Adult;Financial Analyst;Financial Services;Mass Customer;N;No;5
401;Halette;Helling;Female;56;1986/12/11;47;Middle Age;Assistant Professor;Retail;Mass Customer;N;No;15
402;Berne;Donegan;Male;9;1977/06/03;49;Middle Age;Desktop Support Technician;Retail;Affluent Customer;N;No;22
403;Easter;Laffoley-Lane;Female;40;1975/10/17;28;Young Adult;Graphic Designer;;Mass Customer;N;Yes;17
404;Sinclair;Sustins;Male;92;1995/12/17;53;Middle Age;Geologist I;Financial Services;Affluent Customer;N;Yes;4
405;Vivien;Urion;Female;19;1971/09/28;37;Young Adult;;Manufacturing;High Net Worth;N;Yes;14
406;Rhona;Spilsburie;Female;58;1987/06/16;45;Middle Age;Financial Analyst;Financial Services;High Net Worth;N;No;12
407;Chryste;Acum;Female;82;1979/01/12;33;Young Adult;Structural Analysis Engineer;;High Net Worth;N;Yes;15
408;Kurtis;Baistow;Male;79;1991/08/31;46;Middle Age;Senior Financial Analyst;Financial Services;Affluent Customer;N;No;11
409;Tatiania;O'Kane;Female;84;1978/01/23;34;Young Adult;Executive Secretary;Health;Mass Customer;N;Yes;13
410;Alicia;Townend;Female;14;1990/04/09;47;Middle Age;Structural Engineer;;Mass Customer;N;Yes;11
411;Cathyleen;Bern;Female;84;1977/03/31;64;Older Adult;Director of Sales;Financial Services;High Net Worth;N;No;12
412;Evanne;Feechum;Female;65;1960/04/23;66;Older Adult;;IT;High Net Worth;N;No;19
413;Simone;Denys;Male;79;1957/12/22;48;Middle Age;VP Quality Control;;High Net Worth;N;Yes;19
414;Thorin;Grimoldby;Male;12;1976/07/16;69;Older Adult;Social Worker;Health;High Net Worth;N;No;10
415;Conchita;Jeans;Female;20;1955/05/31;27;Young Adult;Senior Financial Analyst;Financial Services;Affluent Customer;N;Yes;18
416;Dory;Barnsdall;Female;14;1997/06/23;53;Middle Age;Software Consultant;;Mass Customer;N;Yes;1
417;Fernandina;Brambley;Female;37;1971/02/17;65;Older Adult;Biostatistician IV;Argiculture;Mass Customer;N;No;15
418;Jere;Ding;Female;56;1958/12/22;43;Middle Age;;;Mass Customer;N;No;6
419;Chrissie;Bernardini;Female;34;1981/01/26;66;Older Adult;VP Marketing;Manufacturing;Affluent Customer;N;No;17
420;Clem;Leek;Male;93;1958/07/05;25;Young Adult;Help Desk Operator;Entertainment;High Net Worth;N;No;7
421;Tish;Netti;Female;26;1999/03/19;22;Young Adult;Sales Representative;Retail;Mass Customer;N;Yes;2
422;Vito;Norker;Male;78;2002/01/06;67;Older Adult;;Manufacturing;Affluent Customer;N;No;1
423;Orville;Akerman;Male;43;1956/11/08;46;Middle Age;Senior Quality Engineer;;Mass Customer;N;No;9
424;Dennie;Eunson;Male;77;1978/01/25;70;Older Adult;Research Nurse;Health;High Net Worth;N;No;9
425;Michaeline;Bordman;Female;60;1953/11/19;52;Middle Age;Sales Representative;Retail;Mass Customer;N;Yes;20
426;Emlyn;Anstice;Female;10;1972/06/02;27;Young Adult;Nuclear Power Engineer;Manufacturing;Affluent Customer;N;No;8
427;Giusto;Torbett;Male;77;1996/12/19;47;Middle Age;Assistant Media Planner;Entertainment;Mass Customer;N;Yes;2
428;Freida;Everil;Female;0;1977/05/03;46;Middle Age;Structural Engineer;Health;High Net Worth;N;Yes;14
429;Berny;Bold;Female;7;1978/07/30;51;Middle Age;Community Outreach Specialist;IT;High Net Worth;N;Yes;21
430;Janice;Himsworth;Female;46;1973/04/26;68;Older Adult;Paralegal;Financial Services;High Net Worth;N;Yes;11
